run,map,n,D_m,window,N,map_n,source,k,arm,S_display,method,median_m,effect_pct,draws,line,min_m,max_m
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,top,0.447,WCL,751.0,26.5,8,145,738.0,763.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,top,0.447,ABS,606.0,9.0,8,145,543.0,628.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,top,0.447,DIFF,868.0,-19.9,8,145,771.0,884.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,top,0.447,Min-Max,748.0,56.1,8,145,699.0,846.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,bottom,0.014,WCL,594.0,0.1,8,147,594.0,596.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,bottom,0.014,ABS,557.0,0.3,8,147,552.0,559.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,bottom,0.014,DIFF,1094.0,1.0,8,147,1084.0,1118.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,bottom,0.014,Min-Max,479.0,0.1,8,147,479.0,481.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,random,0.208,WCL,634.0,6.7,8,149,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,random,0.208,ABS,571.0,2.7,8,149,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,random,0.208,DIFF,873.0,-19.4,8,149,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,6,random,0.208,Min-Max,567.0,18.4,8,149,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,top,0.498,WCL,1412.0,137.8,8,150,1322.0,1447.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,top,0.498,ABS,902.0,62.4,8,150,862.0,978.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,top,0.498,DIFF,1267.0,17.0,8,150,1093.0,1419.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,top,0.498,Min-Max,1194.0,149.4,8,150,1134.0,1285.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,bottom,0.02,WCL,595.0,0.2,8,152,591.0,597.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,bottom,0.02,ABS,557.0,0.3,8,152,552.0,558.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,bottom,0.02,DIFF,1083.0,0.0,8,152,1078.0,1104.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,bottom,0.02,Min-Max,479.0,0.1,8,152,478.0,480.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,random,0.225,WCL,667.0,12.4,8,154,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,random,0.225,ABS,620.0,11.6,8,154,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,random,0.225,DIFF,920.0,-15.0,8,154,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,7,random,0.225,Min-Max,568.0,18.7,8,154,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,top,0.548,WCL,1417.0,138.7,8,155,1293.0,1592.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,top,0.548,ABS,895.0,61.0,8,155,862.0,1038.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,top,0.548,DIFF,1216.0,12.3,8,155,1177.0,1348.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,top,0.548,Min-Max,1124.0,134.8,8,155,979.0,1438.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,bottom,0.028,WCL,597.0,0.5,8,157,596.0,597.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,bottom,0.028,ABS,557.0,0.3,8,157,552.0,562.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,bottom,0.028,DIFF,1069.0,-1.3,8,157,1057.0,1091.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,bottom,0.028,Min-Max,481.0,0.4,8,157,479.0,482.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,random,0.243,WCL,643.0,8.2,8,159,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,random,0.243,ABS,583.0,5.0,8,159,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,random,0.243,DIFF,895.0,-17.3,8,159,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,8,random,0.243,Min-Max,569.0,18.8,8,159,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,top,0.595,WCL,1323.0,122.9,8,160,1221.0,1434.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,top,0.595,ABS,922.0,65.9,8,160,866.0,981.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,top,0.595,DIFF,1208.0,11.6,8,160,1149.0,1260.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,top,0.595,Min-Max,1057.0,120.6,8,160,896.0,1180.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,bottom,0.041,WCL,597.0,0.6,8,162,592.0,598.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,bottom,0.041,ABS,557.0,0.3,8,162,548.0,561.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,bottom,0.041,DIFF,1070.0,-1.2,8,162,1040.0,1122.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,bottom,0.041,Min-Max,482.0,0.6,8,162,479.0,484.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,random,0.307,WCL,675.0,13.7,8,164,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,random,0.307,ABS,620.0,11.6,8,164,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,random,0.307,DIFF,850.0,-21.5,8,164,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,9,random,0.307,Min-Max,619.0,29.2,8,164,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,top,0.638,WCL,1744.0,193.7,8,165,1569.0,1992.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,top,0.638,ABS,1021.0,83.8,8,165,916.0,1120.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,top,0.638,DIFF,1434.0,32.4,8,165,1232.0,1481.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,top,0.638,Min-Max,1264.0,164.0,8,165,1089.0,1519.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,bottom,0.053,WCL,595.0,0.3,8,167,589.0,597.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,bottom,0.053,ABS,558.0,0.5,8,167,546.0,561.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,bottom,0.053,DIFF,1076.0,-0.7,8,167,1048.0,1112.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,bottom,0.053,Min-Max,481.0,0.4,8,167,478.0,483.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,random,0.334,WCL,702.0,18.3,8,169,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,random,0.334,ABS,650.0,17.1,8,169,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,random,0.334,DIFF,872.0,-19.5,8,169,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,10,random,0.334,Min-Max,612.0,27.7,8,169,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,top,0.68,WCL,1913.0,222.1,8,170,1700.0,2131.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,top,0.68,ABS,1083.0,94.9,8,170,1034.0,1290.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,top,0.68,DIFF,1425.0,31.6,8,170,1310.0,1631.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,top,0.68,Min-Max,1310.0,173.6,8,170,1047.0,1486.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,bottom,0.066,WCL,599.0,0.8,8,172,597.0,605.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,bottom,0.066,ABS,558.0,0.3,8,172,555.0,558.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,bottom,0.066,DIFF,1067.0,-1.5,8,172,1013.0,1131.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,bottom,0.066,Min-Max,482.0,0.6,8,172,479.0,488.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,random,0.352,WCL,786.0,32.4,8,174,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,random,0.352,ABS,662.0,19.2,8,174,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,random,0.352,DIFF,943.0,-12.9,8,174,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,11,random,0.352,Min-Max,686.0,43.3,8,174,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,top,0.72,WCL,2303.0,287.8,8,175,1895.0,2546.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,top,0.72,ABS,1195.0,115.0,8,175,1104.0,1272.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,top,0.72,DIFF,1518.0,40.2,8,175,1465.0,1670.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,top,0.72,Min-Max,1467.0,206.3,8,175,1215.0,1871.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,bottom,0.082,WCL,602.0,1.3,8,177,600.0,606.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,bottom,0.082,ABS,558.0,0.4,8,177,550.0,563.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,bottom,0.082,DIFF,966.0,-10.7,8,177,915.0,1005.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,bottom,0.082,Min-Max,487.0,1.7,8,177,479.0,493.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,random,0.392,WCL,803.0,35.3,8,179,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,random,0.392,ABS,672.0,20.9,8,179,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,random,0.392,DIFF,850.0,-21.5,8,179,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,12,random,0.392,Min-Max,660.0,37.9,8,179,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,top,0.758,WCL,2385.0,301.7,8,180,1810.0,2770.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,top,0.758,ABS,1159.0,108.7,8,180,1084.0,1297.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,top,0.758,DIFF,1485.0,37.2,8,180,1369.0,1705.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,top,0.758,Min-Max,1519.0,217.2,8,180,1052.0,1856.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,bottom,0.103,WCL,601.0,1.2,8,182,598.0,609.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,bottom,0.103,ABS,561.0,1.0,8,182,543.0,566.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,bottom,0.103,DIFF,967.0,-10.7,8,182,926.0,1036.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,bottom,0.103,Min-Max,484.0,1.0,8,182,471.0,491.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,random,0.406,WCL,690.0,16.3,8,184,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,random,0.406,ABS,648.0,16.6,8,184,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,random,0.406,DIFF,854.0,-21.1,8,184,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,13,random,0.406,Min-Max,635.0,32.6,8,184,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,top,0.783,WCL,2485.0,318.5,8,185,2104.0,2932.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,top,0.783,ABS,1256.0,126.0,8,185,1150.0,1333.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,top,0.783,DIFF,1625.0,50.1,8,185,1340.0,1863.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,top,0.783,Min-Max,1548.0,223.3,8,185,1318.0,1760.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,bottom,0.123,WCL,620.0,4.3,8,187,613.0,621.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,bottom,0.123,ABS,547.0,-1.5,8,187,543.0,558.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,bottom,0.123,DIFF,912.0,-15.7,8,187,899.0,1092.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,bottom,0.123,Min-Max,479.0,0.0,8,187,459.0,483.0
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,random,0.387,WCL,793.0,33.5,8,189,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,random,0.387,ABS,670.0,20.6,8,189,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,random,0.387,DIFF,881.0,-18.6,8,189,,
O32M71_N4P7_D5000_W10,official32_minus71.json,4.7,5000,10,2498,32,results/O32M71_N4P7_D5000_W10.txt,14,random,0.387,Min-Max,648.0,35.3,8,189,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,top,0.108,WCL,628.0,4.5,4,120,628.0,629.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,top,0.108,ABS,581.0,3.3,4,120,579.0,601.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,top,0.108,DIFF,901.0,-22.3,4,120,851.0,931.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,top,0.108,Min-Max,550.0,16.7,4,120,537.0,579.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,bottom,0.0,WCL,601.0,0.0,4,122,601.0,601.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,bottom,0.0,ABS,563.0,0.0,4,122,563.0,563.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,bottom,0.0,DIFF,1161.0,0.0,4,122,1160.0,1162.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,bottom,0.0,Min-Max,471.0,0.0,4,122,471.0,471.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,random,0.048,WCL,619.0,2.9,8,124,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,random,0.048,ABS,564.0,0.3,8,124,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,random,0.048,DIFF,1149.0,-1.0,8,124,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,1,random,0.048,Min-Max,478.0,1.5,8,124,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,top,0.2,WCL,591.0,-1.8,4,125,589.0,591.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,top,0.2,ABS,572.0,1.6,4,125,564.0,581.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,top,0.2,DIFF,838.0,-27.8,4,125,771.0,930.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,top,0.2,Min-Max,566.0,20.2,4,125,513.0,619.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,bottom,0.001,WCL,601.0,0.0,4,127,601.0,603.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,bottom,0.001,ABS,564.0,0.1,4,127,563.0,564.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,bottom,0.001,DIFF,1160.0,-0.0,4,127,1157.0,1161.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,bottom,0.001,Min-Max,471.0,-0.0,4,127,471.0,471.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,random,0.035,WCL,615.0,2.3,8,129,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,random,0.035,ABS,577.0,2.5,8,129,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,random,0.035,DIFF,1134.0,-2.2,8,129,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,2,random,0.035,Min-Max,487.0,3.3,8,129,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,top,0.275,WCL,643.0,7.0,4,130,643.0,644.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,top,0.275,ABS,594.0,5.6,4,130,577.0,605.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,top,0.275,DIFF,801.0,-31.0,4,130,771.0,827.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,top,0.275,Min-Max,596.0,26.5,4,130,577.0,639.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,bottom,0.002,WCL,601.0,0.0,4,132,601.0,603.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,bottom,0.002,ABS,563.0,0.1,4,132,563.0,564.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,bottom,0.002,DIFF,1161.0,0.0,4,132,1159.0,1161.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,bottom,0.002,Min-Max,471.0,0.0,4,132,471.0,472.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,random,0.085,WCL,618.0,2.8,8,134,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,random,0.085,ABS,577.0,2.6,8,134,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,random,0.085,DIFF,1076.0,-7.3,8,134,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,3,random,0.085,Min-Max,505.0,7.1,8,134,,
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,4,top,0.343,WCL,678.0,12.7,4,135,669.0,681.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,4,top,0.343,ABS,611.0,8.6,4,135,606.0,635.0
O32M71_N4P7_D5000_W5,official32_minus71.json,4.7,5000,5,2498,32,results/O32M71_N4P7_D5000_W5.txt,4,top,0.343,DIFF,888.0,-23.4,4,135,849.0,927.0
